,userID,qID,ratings,questions,field
2523,116,9,5.0,question9,HUMSS
2524,117,9,3.0,question9,HUMSS
2525,118,9,2.0,question9,HUMSS
2526,119,9,3.0,question9,HUMSS
2527,120,9,4.0,question9,HUMSS
2528,121,9,3.0,question9,HUMSS
2529,122,9,3.0,question9,HUMSS
2530,123,9,3.0,question9,HUMSS
2531,124,9,3.0,question9,HUMSS
2532,125,9,3.0,question9,HUMSS
2533,126,9,4.0,question9,HUMSS
2534,127,9,3.0,question9,HUMSS
2535,128,9,1.0,question9,HUMSS
2536,129,9,4.0,question9,HUMSS
2537,130,9,4.0,question9,HUMSS
2538,131,9,4.0,question9,HUMSS
2539,132,9,2.0,question9,HUMSS
2540,133,9,2.0,question9,HUMSS
2541,134,9,4.0,question9,HUMSS
2542,135,9,2.0,question9,HUMSS
2543,136,9,4.0,question9,HUMSS
2544,137,9,4.0,question9,HUMSS
2545,138,9,4.0,question9,HUMSS
2546,139,9,3.0,question9,HUMSS
2547,140,9,3.0,question9,HUMSS
2548,141,9,2.0,question9,HUMSS
2549,142,9,4.0,question9,HUMSS
2550,143,9,1.0,question9,HUMSS
2551,144,9,3.0,question9,HUMSS
2552,145,9,3.0,question9,HUMSS
2553,146,9,2.0,question9,HUMSS
2554,147,9,2.0,question9,HUMSS
2555,148,9,4.0,question9,HUMSS
2556,149,9,4.0,question9,HUMSS
2557,150,9,1.0,question9,HUMSS
2558,151,9,3.0,question9,HUMSS
2559,152,9,2.0,question9,HUMSS
2560,153,9,3.0,question9,HUMSS
2561,154,9,2.0,question9,HUMSS
2562,155,9,3.0,question9,HUMSS
2563,156,9,1.0,question9,HUMSS
2564,157,9,1.0,question9,HUMSS
2565,158,9,4.0,question9,HUMSS
2566,159,9,4.0,question9,HUMSS
2567,160,9,3.0,question9,HUMSS
2568,161,9,1.0,question9,HUMSS
2569,162,9,4.0,question9,HUMSS
2570,163,9,4.0,question9,HUMSS
2571,164,9,2.0,question9,HUMSS
2572,165,9,3.0,question9,HUMSS
2573,166,9,1.0,question9,HUMSS
2574,167,9,3.0,question9,HUMSS
2575,168,9,3.0,question9,HUMSS
2576,169,9,2.0,question9,HUMSS
2577,170,9,2.0,question9,HUMSS
2578,171,9,3.0,question9,HUMSS
2579,172,9,2.0,question9,HUMSS
2580,173,9,1.0,question9,HUMSS
2581,174,9,3.0,question9,HUMSS
2582,175,9,2.0,question9,HUMSS
2583,176,9,3.0,question9,HUMSS
2584,177,9,3.0,question9,HUMSS
2585,178,9,3.0,question9,HUMSS
2586,179,9,4.0,question9,HUMSS
2587,180,9,3.0,question9,HUMSS
2588,181,9,2.0,question9,HUMSS
2589,182,9,3.0,question9,HUMSS
2590,183,9,2.0,question9,HUMSS
2591,184,9,4.0,question9,HUMSS
2592,185,9,3.0,question9,HUMSS
2593,186,9,2.0,question9,HUMSS
2594,187,9,4.0,question9,HUMSS
2595,188,9,3.0,question9,HUMSS
2596,189,9,4.0,question9,HUMSS
2597,190,9,4.0,question9,HUMSS
2598,191,9,2.0,question9,HUMSS
2599,192,9,3.0,question9,HUMSS
2600,193,9,2.0,question9,HUMSS
2601,194,9,5.0,question9,HUMSS
2602,195,9,3.0,question9,HUMSS
2603,196,9,3.0,question9,HUMSS
2604,197,9,4.0,question9,HUMSS
2605,198,9,4.0,question9,HUMSS
2606,199,9,3.0,question9,HUMSS
2607,200,9,4.0,question9,HUMSS
2608,201,9,3.0,question9,HUMSS
2609,202,9,3.0,question9,HUMSS
2610,203,9,2.0,question9,HUMSS
2611,204,9,3.0,question9,HUMSS
2612,205,9,3.0,question9,HUMSS
2613,206,9,3.0,question9,HUMSS
2614,207,9,3.0,question9,HUMSS
2615,208,9,4.0,question9,HUMSS
2616,209,9,2.0,question9,HUMSS
2617,210,9,4.0,question9,HUMSS
2618,211,9,3.0,question9,HUMSS
2619,212,9,1.0,question9,HUMSS
2620,213,9,2.0,question9,HUMSS
2621,214,9,2.0,question9,HUMSS
2622,215,9,3.0,question9,HUMSS
2623,216,9,2.0,question9,HUMSS
2624,217,9,1.0,question9,HUMSS
2625,218,9,4.0,question9,HUMSS
2626,219,9,3.0,question9,HUMSS
2627,220,9,3.0,question9,HUMSS
2628,221,9,3.0,question9,HUMSS
2629,222,9,3.0,question9,HUMSS
2630,223,9,3.0,question9,HUMSS
2631,224,9,2.0,question9,HUMSS
2632,225,9,3.0,question9,HUMSS
2633,226,9,2.0,question9,HUMSS
2634,227,9,3.0,question9,HUMSS
2635,228,9,3.0,question9,HUMSS
2636,229,9,3.0,question9,HUMSS
2637,230,9,4.0,question9,HUMSS
2638,231,9,2.0,question9,HUMSS
2639,232,9,2.0,question9,HUMSS
2640,233,9,3.0,question9,HUMSS
2641,234,9,3.0,question9,HUMSS
2642,235,9,2.0,question9,HUMSS
2643,236,9,2.0,question9,HUMSS
2644,237,9,3.0,question9,HUMSS
2645,238,9,4.0,question9,HUMSS
2646,239,9,4.0,question9,HUMSS
2647,240,9,2.0,question9,HUMSS
2648,241,9,2.0,question9,HUMSS
2649,242,9,4.0,question9,HUMSS
2650,243,9,2.0,question9,HUMSS
2651,244,9,2.0,question9,HUMSS
2652,245,9,2.0,question9,HUMSS
2653,246,9,2.0,question9,HUMSS
2654,247,9,3.0,question9,HUMSS
2655,248,9,2.0,question9,HUMSS
2656,249,9,2.0,question9,HUMSS
2657,250,9,2.0,question9,HUMSS
2658,251,9,3.0,question9,HUMSS
2659,252,9,3.0,question9,HUMSS
2660,253,9,2.0,question9,HUMSS
2661,254,9,3.0,question9,HUMSS
2662,255,9,3.0,question9,HUMSS
2663,256,9,3.0,question9,HUMSS
2664,257,9,4.0,question9,HUMSS
2665,258,9,4.0,question9,HUMSS
2666,259,9,2.0,question9,HUMSS
2667,260,9,3.0,question9,HUMSS
2668,261,9,3.0,question9,HUMSS
2669,262,9,3.0,question9,HUMSS
2670,263,9,3.0,question9,HUMSS
2671,264,9,3.0,question9,HUMSS
2672,265,9,3.0,question9,HUMSS
2673,266,9,4.0,question9,HUMSS
2674,267,9,5.0,question9,HUMSS
2675,268,9,5.0,question9,HUMSS
2676,269,9,5.0,question9,HUMSS
2677,270,9,4.0,question9,HUMSS
2678,271,9,5.0,question9,HUMSS
2679,272,9,3.0,question9,HUMSS
2680,273,9,5.0,question9,HUMSS
2681,274,9,5.0,question9,HUMSS
2682,275,9,4.0,question9,HUMSS
2683,276,9,5.0,question9,HUMSS
2684,277,9,5.0,question9,HUMSS
2685,288,9,4.0,question9,HUMSS
2686,279,9,5.0,question9,HUMSS
2687,280,9,1.0,question9,HUMSS
2688,281,9,5.0,question9,HUMSS
2689,282,9,5.0,question9,HUMSS
2690,283,9,4.0,question9,HUMSS
2691,284,9,2.0,question9,HUMSS
2692,285,9,2.0,question9,HUMSS
2693,286,9,3.0,question9,HUMSS
2694,287,9,2.0,question9,HUMSS
2695,288,9,2.0,question9,HUMSS
2696,289,9,3.0,question9,HUMSS
2697,290,9,4.0,question9,HUMSS
2698,291,9,4.0,question9,HUMSS
2699,292,9,4.0,question9,HUMSS
2700,293,9,3.0,question9,HUMSS
2701,294,9,2.0,question9,HUMSS
2702,295,9,3.0,question9,HUMSS
2703,296,9,3.0,question9,HUMSS
2704,297,9,4.0,question9,HUMSS
2705,298,9,2.0,question9,HUMSS
2706,299,9,4.0,question9,HUMSS
2707,300,9,3.0,question9,HUMSS
2708,2466,9,5.0,question9,HUMSS
2709,1,10,5.0,question10,GAS
2710,2,10,3.0,question10,GAS
2711,3,10,2.0,question10,GAS
2712,4,10,2.0,question10,GAS
2713,5,10,2.0,question10,GAS
2714,6,10,5.0,question10,GAS
2715,7,10,3.0,question10,GAS
2716,8,10,3.0,question10,GAS
2717,9,10,2.0,question10,GAS
2718,10,10,2.0,question10,GAS
2719,11,10,4.0,question10,GAS
2720,12,10,3.0,question10,GAS
2721,13,10,2.0,question10,GAS
2722,14,10,4.0,question10,GAS
2723,15,10,3.0,question10,GAS
2724,16,10,3.0,question10,GAS
2725,17,10,2.0,question10,GAS
2726,18,10,1.0,question10,GAS
2727,19,10,3.0,question10,GAS
2728,20,10,3.0,question10,GAS
2729,21,10,4.0,question10,GAS
2730,22,10,5.0,question10,GAS
2731,23,10,2.0,question10,GAS
2732,24,10,3.0,question10,GAS
2733,25,10,3.0,question10,GAS
2734,26,10,4.0,question10,GAS
2735,27,10,3.0,question10,GAS
2736,28,10,4.0,question10,GAS
2737,29,10,2.0,question10,GAS
2738,30,10,1.0,question10,GAS
2739,31,10,4.0,question10,GAS
2740,32,10,3.0,question10,GAS
2741,33,10,3.0,question10,GAS
2742,34,10,3.0,question10,GAS
2743,35,10,3.0,question10,GAS
2744,36,10,2.0,question10,GAS
2745,37,10,3.0,question10,GAS
2746,38,10,2.0,question10,GAS
2747,39,10,3.0,question10,GAS
2748,40,10,4.0,question10,GAS
2749,41,10,4.0,question10,GAS
2750,42,10,5.0,question10,GAS
2751,43,10,3.0,question10,GAS
2752,44,10,4.0,question10,GAS
2753,45,10,4.0,question10,GAS
2754,46,10,4.0,question10,GAS
2755,47,10,3.0,question10,GAS
2756,48,10,2.0,question10,GAS
2757,49,10,3.0,question10,GAS
2758,50,10,3.0,question10,GAS
2759,51,10,3.0,question10,GAS
2760,52,10,4.0,question10,GAS
2761,53,10,1.0,question10,GAS
2762,54,10,3.0,question10,GAS
2763,55,10,3.0,question10,GAS
2764,56,10,2.0,question10,GAS
2765,57,10,4.0,question10,GAS
2766,58,10,3.0,question10,GAS
2767,59,10,2.0,question10,GAS
2768,60,10,5.0,question10,GAS
2769,61,10,3.0,question10,GAS
2770,62,10,3.0,question10,GAS
2771,63,10,4.0,question10,GAS
2772,64,10,1.0,question10,GAS
2773,65,10,2.0,question10,GAS
2774,66,10,3.0,question10,GAS
2775,67,10,5.0,question10,GAS
2776,68,10,2.0,question10,GAS
2777,69,10,2.0,question10,GAS
2778,70,10,5.0,question10,GAS
2779,71,10,3.0,question10,GAS
2780,72,10,3.0,question10,GAS
2781,73,10,4.0,question10,GAS
2782,74,10,2.0,question10,GAS
2783,75,10,3.0,question10,GAS
2784,76,10,3.0,question10,GAS
2785,77,10,2.0,question10,GAS
2786,78,10,1.0,question10,GAS
2787,79,10,3.0,question10,GAS
2788,80,10,5.0,question10,GAS
2789,81,10,2.0,question10,GAS
2790,82,10,2.0,question10,GAS
2791,83,10,3.0,question10,GAS
2792,84,10,1.0,question10,GAS
2793,85,10,2.0,question10,GAS
2794,86,10,4.0,question10,GAS
2795,87,10,2.0,question10,GAS
2796,88,10,4.0,question10,GAS
2797,89,10,3.0,question10,GAS
2798,90,10,5.0,question10,GAS
2799,91,10,3.0,question10,GAS
2800,92,10,4.0,question10,GAS
2801,93,10,2.0,question10,GAS
2802,94,10,3.0,question10,GAS
2803,95,10,3.0,question10,GAS
2804,96,10,2.0,question10,GAS
2805,97,10,4.0,question10,GAS
2806,98,10,3.0,question10,GAS
2807,99,10,1.0,question10,GAS
2808,100,10,3.0,question10,GAS
2809,101,10,3.0,question10,GAS
2810,102,10,3.0,question10,GAS
2811,103,10,2.0,question10,GAS
2812,104,10,3.0,question10,GAS
2813,105,10,3.0,question10,GAS
2814,106,10,2.0,question10,GAS
2815,107,10,3.0,question10,GAS
2816,108,10,2.0,question10,GAS
2817,109,10,3.0,question10,GAS
2818,110,10,4.0,question10,GAS
2819,111,10,3.0,question10,GAS
2820,112,10,3.0,question10,GAS
2821,113,10,3.0,question10,GAS
2822,114,10,2.0,question10,GAS
2823,115,10,3.0,question10,GAS
2824,116,10,3.0,question10,GAS
2825,117,10,3.0,question10,GAS
2826,118,10,2.0,question10,GAS
2827,119,10,3.0,question10,GAS
2828,120,10,2.0,question10,GAS
2829,121,10,1.0,question10,GAS
2830,122,10,4.0,question10,GAS
2831,123,10,3.0,question10,GAS
2832,124,10,3.0,question10,GAS
2833,125,10,3.0,question10,GAS
2834,126,10,2.0,question10,GAS
2835,127,10,5.0,question10,GAS
2836,128,10,5.0,question10,GAS
2837,129,10,5.0,question10,GAS
2838,130,10,5.0,question10,GAS
2839,131,10,4.0,question10,GAS
2840,132,10,4.0,question10,GAS
2841,133,10,4.0,question10,GAS
2842,134,10,3.0,question10,GAS
2843,135,10,4.0,question10,GAS
2844,136,10,3.0,question10,GAS
2845,137,10,3.0,question10,GAS
2846,138,10,2.0,question10,GAS
2847,139,10,2.0,question10,GAS
2848,140,10,2.0,question10,GAS
2849,141,10,3.0,question10,GAS
2850,142,10,2.0,question10,GAS
2851,143,10,1.0,question10,GAS
2852,144,10,2.0,question10,GAS
2853,145,10,2.0,question10,GAS
2854,146,10,2.0,question10,GAS
2855,147,10,4.0,question10,GAS
2856,148,10,3.0,question10,GAS
2857,149,10,3.0,question10,GAS
2858,150,10,1.0,question10,GAS
2859,151,10,3.0,question10,GAS
2860,152,10,2.0,question10,GAS
2861,153,10,2.0,question10,GAS
2862,154,10,3.0,question10,GAS
2863,155,10,2.0,question10,GAS
2864,156,10,2.0,question10,GAS
2865,157,10,2.0,question10,GAS
2866,158,10,3.0,question10,GAS
2867,159,10,2.0,question10,GAS
2868,160,10,4.0,question10,GAS
2869,161,10,2.0,question10,GAS
2870,162,10,3.0,question10,GAS
2871,163,10,4.0,question10,GAS
2872,164,10,3.0,question10,GAS
2873,165,10,1.0,question10,GAS
2874,166,10,2.0,question10,GAS
2875,167,10,3.0,question10,GAS
2876,168,10,4.0,question10,GAS
2877,169,10,4.0,question10,GAS
2878,170,10,1.0,question10,GAS
2879,171,10,4.0,question10,GAS
2880,172,10,4.0,question10,GAS
2881,173,10,2.0,question10,GAS
2882,174,10,5.0,question10,GAS
2883,175,10,3.0,question10,GAS
2884,176,10,3.0,question10,GAS
2885,177,10,2.0,question10,GAS
2886,178,10,4.0,question10,GAS
2887,179,10,4.0,question10,GAS
2888,180,10,1.0,question10,GAS
2889,181,10,3.0,question10,GAS
2890,182,10,5.0,question10,GAS
2891,183,10,4.0,question10,GAS
2892,184,10,5.0,question10,GAS
2893,185,10,4.0,question10,GAS
2894,186,10,5.0,question10,GAS
2895,187,10,4.0,question10,GAS
2896,188,10,5.0,question10,GAS
2897,189,10,5.0,question10,GAS
2898,190,10,5.0,question10,GAS
2899,191,10,4.0,question10,GAS
2900,192,10,4.0,question10,GAS
2901,193,10,5.0,question10,GAS
2902,194,10,4.0,question10,GAS
2903,195,10,5.0,question10,GAS
2904,196,10,2.0,question10,GAS
2905,197,10,5.0,question10,GAS
2906,198,10,3.0,question10,GAS
2907,199,10,5.0,question10,GAS
2908,200,10,3.0,question10,GAS
2909,201,10,4.0,question10,GAS
2910,202,10,5.0,question10,GAS
2911,203,10,3.0,question10,GAS
2912,204,10,5.0,question10,GAS
2913,205,10,5.0,question10,GAS
2914,206,10,5.0,question10,GAS
2915,207,10,5.0,question10,GAS
2916,208,10,4.0,question10,GAS
2917,209,10,3.0,question10,GAS
2918,210,10,5.0,question10,GAS
2919,211,10,5.0,question10,GAS
2920,212,10,4.0,question10,GAS
2921,213,10,5.0,question10,GAS
2922,214,10,4.0,question10,GAS
2923,215,10,4.0,question10,GAS
2924,216,10,4.0,question10,GAS
2925,217,10,5.0,question10,GAS
2926,218,10,5.0,question10,GAS
2927,219,10,2.0,question10,GAS
2928,220,10,5.0,question10,GAS
2929,221,10,2.0,question10,GAS
2930,222,10,2.0,question10,GAS
2931,223,10,5.0,question10,GAS
2932,224,10,4.0,question10,GAS
2933,225,10,5.0,question10,GAS
2934,226,10,5.0,question10,GAS
2935,227,10,4.0,question10,GAS
2936,228,10,4.0,question10,GAS
2937,229,10,5.0,question10,GAS
2938,230,10,3.0,question10,GAS
2939,231,10,5.0,question10,GAS
2940,232,10,4.0,question10,GAS
2941,233,10,5.0,question10,GAS
2942,234,10,4.0,question10,GAS
2943,235,10,4.0,question10,GAS
2944,236,10,5.0,question10,GAS
2945,237,10,4.0,question10,GAS
2946,238,10,5.0,question10,GAS
2947,239,10,5.0,question10,GAS
2948,240,10,3.0,question10,GAS
2949,241,10,4.0,question10,GAS
2950,242,10,3.0,question10,GAS
2951,243,10,1.0,question10,GAS
2952,244,10,3.0,question10,GAS
2953,245,10,4.0,question10,GAS
2954,246,10,5.0,question10,GAS
2955,247,10,3.0,question10,GAS
2956,248,10,5.0,question10,GAS
2957,249,10,1.0,question10,GAS
2958,250,10,5.0,question10,GAS
2959,251,10,3.0,question10,GAS
2960,252,10,2.0,question10,GAS
2961,253,10,1.0,question10,GAS
2962,254,10,2.0,question10,GAS
2963,255,10,2.0,question10,GAS
2964,256,10,2.0,question10,GAS
2965,257,10,3.0,question10,GAS
2966,258,10,2.0,question10,GAS
2967,259,10,4.0,question10,GAS
2968,260,10,2.0,question10,GAS
2969,261,10,2.0,question10,GAS
2970,262,10,2.0,question10,GAS
2971,263,10,2.0,question10,GAS
2972,264,10,4.0,question10,GAS
2973,265,10,4.0,question10,GAS
2974,266,10,3.0,question10,GAS
2975,267,10,3.0,question10,GAS
2976,268,10,4.0,question10,GAS
2977,269,10,3.0,question10,GAS
2978,270,10,3.0,question10,GAS
2979,271,10,4.0,question10,GAS
2980,272,10,4.0,question10,GAS
2981,273,10,3.0,question10,GAS
2982,274,10,4.0,question10,GAS
2983,275,10,3.0,question10,GAS
2984,276,10,3.0,question10,GAS
2985,277,10,3.0,question10,GAS
2986,288,10,2.0,question10,GAS
2987,279,10,3.0,question10,GAS
2988,280,10,2.0,question10,GAS
2989,281,10,3.0,question10,GAS
2990,282,10,4.0,question10,GAS
2991,283,10,3.0,question10,GAS
2992,284,10,2.0,question10,GAS
2993,285,10,4.0,question10,GAS
2994,286,10,2.0,question10,GAS
2995,287,10,4.0,question10,GAS
2996,288,10,3.0,question10,GAS
2997,289,10,3.0,question10,GAS
2998,290,10,3.0,question10,GAS
2999,291,10,3.0,question10,GAS
3000,292,10,4.0,question10,GAS
3001,293,10,2.0,question10,GAS
3002,294,10,3.0,question10,GAS
3003,295,10,1.0,question10,GAS
3004,296,10,3.0,question10,GAS
3005,297,10,3.0,question10,GAS
3006,298,10,3.0,question10,GAS
3007,299,10,3.0,question10,GAS
3008,300,10,4.0,question10,GAS
3009,2466,10,5.0,question10,GAS
3010,1,11,1.0,question11,TVL-ICT
3011,2,11,2.0,question11,TVL-ICT
3012,3,11,4.0,question11,TVL-ICT
3013,4,11,2.0,question11,TVL-ICT
3014,5,11,4.0,question11,TVL-ICT
3015,6,11,3.0,question11,TVL-ICT
3016,7,11,4.0,question11,TVL-ICT
3017,8,11,4.0,question11,TVL-ICT
3018,9,11,2.0,question11,TVL-ICT
3019,10,11,3.0,question11,TVL-ICT
3020,11,11,4.0,question11,TVL-ICT
3021,12,11,4.0,question11,TVL-ICT
3022,13,11,2.0,question11,TVL-ICT
3023,14,11,2.0,question11,TVL-ICT
3024,15,11,4.0,question11,TVL-ICT
3025,16,11,5.0,question11,TVL-ICT
3026,17,11,3.0,question11,TVL-ICT
3027,18,11,3.0,question11,TVL-ICT
3028,19,11,5.0,question11,TVL-ICT
3029,20,11,4.0,question11,TVL-ICT
3030,21,11,2.0,question11,TVL-ICT
3031,22,11,4.0,question11,TVL-ICT
3032,23,11,3.0,question11,TVL-ICT
3033,24,11,4.0,question11,TVL-ICT
3034,25,11,3.0,question11,TVL-ICT
3035,26,11,2.0,question11,TVL-ICT
3036,27,11,1.0,question11,TVL-ICT
3037,28,11,4.0,question11,TVL-ICT
3038,29,11,4.0,question11,TVL-ICT
3039,30,11,2.0,question11,TVL-ICT
3040,31,11,2.0,question11,TVL-ICT
3041,32,11,5.0,question11,TVL-ICT
3042,33,11,5.0,question11,TVL-ICT
3043,34,11,5.0,question11,TVL-ICT
3044,35,11,4.0,question11,TVL-ICT
3045,36,11,3.0,question11,TVL-ICT
3046,37,11,2.0,question11,TVL-ICT
3047,38,11,2.0,question11,TVL-ICT
3048,39,11,3.0,question11,TVL-ICT
3049,40,11,2.0,question11,TVL-ICT
3050,41,11,4.0,question11,TVL-ICT
3051,42,11,4.0,question11,TVL-ICT
3052,43,11,2.0,question11,TVL-ICT
3053,44,11,3.0,question11,TVL-ICT
3054,45,11,3.0,question11,TVL-ICT
3055,46,11,4.0,question11,TVL-ICT
3056,47,11,4.0,question11,TVL-ICT
3057,48,11,4.0,question11,TVL-ICT
3058,49,11,2.0,question11,TVL-ICT
3059,50,11,1.0,question11,TVL-ICT
3060,51,11,4.0,question11,TVL-ICT
3061,52,11,4.0,question11,TVL-ICT
3062,53,11,5.0,question11,TVL-ICT
3063,54,11,3.0,question11,TVL-ICT
3064,55,11,4.0,question11,TVL-ICT
3065,56,11,3.0,question11,TVL-ICT
3066,57,11,3.0,question11,TVL-ICT
3067,58,11,3.0,question11,TVL-ICT
3068,59,11,4.0,question11,TVL-ICT
3069,60,11,5.0,question11,TVL-ICT
3070,61,11,2.0,question11,TVL-ICT
3071,62,11,4.0,question11,TVL-ICT
3072,63,11,4.0,question11,TVL-ICT
3073,64,11,5.0,question11,TVL-ICT
3074,65,11,3.0,question11,TVL-ICT
3075,66,11,4.0,question11,TVL-ICT
3076,67,11,4.0,question11,TVL-ICT
3077,68,11,2.0,question11,TVL-ICT
3078,69,11,2.0,question11,TVL-ICT
3079,70,11,2.0,question11,TVL-ICT
3080,71,11,4.0,question11,TVL-ICT
3081,72,11,3.0,question11,TVL-ICT
3082,73,11,4.0,question11,TVL-ICT
3083,74,11,3.0,question11,TVL-ICT
3084,75,11,3.0,question11,TVL-ICT
3085,76,11,2.0,question11,TVL-ICT
3086,77,11,1.0,question11,TVL-ICT
3087,78,11,3.0,question11,TVL-ICT
3088,79,11,4.0,question11,TVL-ICT
3089,80,11,4.0,question11,TVL-ICT
3090,81,11,3.0,question11,TVL-ICT
3091,82,11,2.0,question11,TVL-ICT
3092,83,11,3.0,question11,TVL-ICT
3093,84,11,3.0,question11,TVL-ICT
3094,85,11,2.0,question11,TVL-ICT
3095,86,11,2.0,question11,TVL-ICT
3096,87,11,2.0,question11,TVL-ICT
3097,88,11,5.0,question11,TVL-ICT
3098,89,11,3.0,question11,TVL-ICT
3099,90,11,3.0,question11,TVL-ICT
3100,91,11,5.0,question11,TVL-ICT
3101,92,11,2.0,question11,TVL-ICT
3102,93,11,3.0,question11,TVL-ICT
3103,94,11,2.0,question11,TVL-ICT
3104,95,11,3.0,question11,TVL-ICT
3105,96,11,3.0,question11,TVL-ICT
3106,97,11,4.0,question11,TVL-ICT
3107,98,11,2.0,question11,TVL-ICT
3108,99,11,3.0,question11,TVL-ICT
3109,100,11,3.0,question11,TVL-ICT
3110,101,11,3.0,question11,TVL-ICT
3111,102,11,2.0,question11,TVL-ICT
3112,103,11,3.0,question11,TVL-ICT
3113,104,11,2.0,question11,TVL-ICT
3114,105,11,2.0,question11,TVL-ICT
3115,106,11,2.0,question11,TVL-ICT
3116,107,11,2.0,question11,TVL-ICT
3117,108,11,3.0,question11,TVL-ICT
3118,109,11,2.0,question11,TVL-ICT
3119,110,11,4.0,question11,TVL-ICT
3120,111,11,4.0,question11,TVL-ICT
3121,112,11,3.0,question11,TVL-ICT
3122,113,11,3.0,question11,TVL-ICT
3123,114,11,2.0,question11,TVL-ICT
3124,115,11,2.0,question11,TVL-ICT
3125,116,11,3.0,question11,TVL-ICT
3126,117,11,3.0,question11,TVL-ICT
3127,118,11,3.0,question11,TVL-ICT
3128,119,11,4.0,question11,TVL-ICT
3129,120,11,3.0,question11,TVL-ICT
3130,121,11,3.0,question11,TVL-ICT
3131,122,11,5.0,question11,TVL-ICT
3132,123,11,3.0,question11,TVL-ICT
3133,124,11,3.0,question11,TVL-ICT
3134,125,11,3.0,question11,TVL-ICT
3135,126,11,4.0,question11,TVL-ICT
3136,127,11,3.0,question11,TVL-ICT
3137,128,11,1.0,question11,TVL-ICT
3138,129,11,2.0,question11,TVL-ICT
3139,130,11,4.0,question11,TVL-ICT
3140,131,11,1.0,question11,TVL-ICT
3141,132,11,2.0,question11,TVL-ICT
3142,133,11,2.0,question11,TVL-ICT
3143,134,11,2.0,question11,TVL-ICT
3144,135,11,4.0,question11,TVL-ICT
3145,136,11,4.0,question11,TVL-ICT
3146,137,11,2.0,question11,TVL-ICT
3147,138,11,3.0,question11,TVL-ICT
3148,139,11,1.0,question11,TVL-ICT
3149,140,11,3.0,question11,TVL-ICT
3150,141,11,2.0,question11,TVL-ICT
3151,142,11,2.0,question11,TVL-ICT
3152,143,11,1.0,question11,TVL-ICT
3153,144,11,1.0,question11,TVL-ICT
3154,145,11,3.0,question11,TVL-ICT
3155,146,11,3.0,question11,TVL-ICT
3156,147,11,3.0,question11,TVL-ICT
3157,148,11,3.0,question11,TVL-ICT
3158,149,11,2.0,question11,TVL-ICT
3159,150,11,1.0,question11,TVL-ICT
3160,151,11,2.0,question11,TVL-ICT
3161,152,11,3.0,question11,TVL-ICT
3162,153,11,3.0,question11,TVL-ICT
3163,154,11,3.0,question11,TVL-ICT
3164,155,11,2.0,question11,TVL-ICT
3165,156,11,2.0,question11,TVL-ICT
3166,157,11,3.0,question11,TVL-ICT
3167,158,11,2.0,question11,TVL-ICT
3168,159,11,2.0,question11,TVL-ICT
3169,160,11,3.0,question11,TVL-ICT
3170,161,11,3.0,question11,TVL-ICT
3171,162,11,2.0,question11,TVL-ICT
3172,163,11,3.0,question11,TVL-ICT
3173,164,11,2.0,question11,TVL-ICT
3174,165,11,2.0,question11,TVL-ICT
3175,166,11,3.0,question11,TVL-ICT
3176,167,11,1.0,question11,TVL-ICT
3177,168,11,1.0,question11,TVL-ICT
3178,169,11,2.0,question11,TVL-ICT
3179,170,11,1.0,question11,TVL-ICT
3180,171,11,2.0,question11,TVL-ICT
3181,172,11,2.0,question11,TVL-ICT
3182,173,11,1.0,question11,TVL-ICT
3183,174,11,3.0,question11,TVL-ICT
3184,175,11,2.0,question11,TVL-ICT
3185,176,11,4.0,question11,TVL-ICT
3186,177,11,3.0,question11,TVL-ICT
3187,178,11,2.0,question11,TVL-ICT
3188,179,11,3.0,question11,TVL-ICT
3189,180,11,2.0,question11,TVL-ICT
3190,181,11,2.0,question11,TVL-ICT
3191,182,11,3.0,question11,TVL-ICT
3192,183,11,3.0,question11,TVL-ICT
3193,184,11,4.0,question11,TVL-ICT
3194,185,11,3.0,question11,TVL-ICT
3195,186,11,4.0,question11,TVL-ICT
3196,187,11,4.0,question11,TVL-ICT
3197,188,11,3.0,question11,TVL-ICT
3198,189,11,4.0,question11,TVL-ICT
3199,190,11,3.0,question11,TVL-ICT
3200,191,11,3.0,question11,TVL-ICT
3201,192,11,5.0,question11,TVL-ICT
3202,193,11,1.0,question11,TVL-ICT
3203,194,11,4.0,question11,TVL-ICT
3204,195,11,2.0,question11,TVL-ICT
3205,196,11,3.0,question11,TVL-ICT
3206,197,11,3.0,question11,TVL-ICT
3207,198,11,2.0,question11,TVL-ICT
3208,199,11,3.0,question11,TVL-ICT
3209,200,11,2.0,question11,TVL-ICT
3210,201,11,3.0,question11,TVL-ICT
3211,202,11,2.0,question11,TVL-ICT
3212,203,11,3.0,question11,TVL-ICT
3213,204,11,4.0,question11,TVL-ICT
3214,205,11,3.0,question11,TVL-ICT
3215,206,11,3.0,question11,TVL-ICT
3216,207,11,3.0,question11,TVL-ICT
3217,208,11,1.0,question11,TVL-ICT
3218,209,11,4.0,question11,TVL-ICT
3219,210,11,3.0,question11,TVL-ICT
3220,211,11,3.0,question11,TVL-ICT
3221,212,11,3.0,question11,TVL-ICT
3222,213,11,3.0,question11,TVL-ICT
3223,214,11,3.0,question11,TVL-ICT
3224,215,11,2.0,question11,TVL-ICT
3225,216,11,3.0,question11,TVL-ICT
3226,217,11,3.0,question11,TVL-ICT
3227,218,11,4.0,question11,TVL-ICT
3228,219,11,3.0,question11,TVL-ICT
3229,220,11,4.0,question11,TVL-ICT
